date,store_nbr,family,sales,prediction_nb9,prediction_nb11,weighted_gain
2017-08-08,16,9,152.0,159.14127,144.8162,-6.464559999999892
2017-07-26,13,16,4.0,5.494169,7.111689,-6.470079999999999
2017-07-19,31,20,3.0,3.0065591,0.8365325,-6.4707252
2017-07-19,45,6,26.0,24.87151,24.622465,-6.4751700000000625
2017-07-30,18,14,3.0,2.1589901,0.0,-6.4769703
2017-08-05,53,21,8.0,9.0930805,6.097295,-6.476996000000007
2017-07-27,54,13,7.0,4.642825,3.7174635,-6.4775305
2017-07-19,23,27,10.0,3.1427407,2.4945798,-6.481609000000006
2017-08-02,43,2,3.0,2.161244,0.0,-6.483732
2017-07-31,48,0,16.0,14.653665,17.751707,-6.4859519999999975
2017-08-02,5,2,9.0,10.70651,11.427305,-6.487155000000007
2017-08-12,11,31,26.0,27.238125,27.487663,-6.48798800000003
2017-08-13,34,2,2.0,4.1040897,7.3491664,-6.490153399999999
2017-08-03,25,2,2.0,5.6781635,8.9276085,-6.498889999999999
2017-08-15,33,13,2.0,4.2736397,7.5258465,-6.5044135999999995
2017-08-13,17,6,7.0,7.201943,5.868705,-6.505463999999998
2017-08-15,19,2,5.0,8.781432,10.085698,-6.521329999999999
2017-08-01,30,15,9.0,16.372232,0.9030118,-6.5228058
2017-07-22,45,21,8.0,9.1191,6.065213,-6.525496000000004
2017-08-12,54,6,6.0,6.1022124,7.1898627,-6.5259018
2017-07-25,53,27,4.0,4.3340855,5.9659333,-6.5273912
2017-08-07,7,14,2.0,4.6861067,7.9498963,-6.5275792
2017-07-26,43,23,2.0,3.8335617,7.0979743,-6.528825199999999
2017-07-25,33,6,2.0,5.226287,8.494041,-6.535507999999998
2017-07-19,20,23,4.0,1.8753945,0.24064645,-6.538992200000001
2017-08-13,23,26,9.0,2.0548856,1.3282751,-6.539494499999996
2017-07-23,30,27,3.0,6.1498394,8.330092,-6.5407578000000015
2017-08-15,34,32,3.0,2.1962757,5.9848785,-6.543462599999999
2017-07-29,20,21,6.0,4.2848053,3.1941972,-6.543648600000001
2017-07-25,16,13,5.0,4.3423147,6.966556,-6.544353500000001
2017-08-12,30,16,7.0,8.282909,9.218128,-6.546533
2017-08-12,15,6,5.0,1.5994984,0.28982675,-6.548358250000003
2017-08-12,32,2,2.0,3.9557295,7.230213,-6.548967
2017-08-10,42,2,2.0,4.167012,7.444001,-6.553978000000001
2017-08-03,32,15,10.0,11.900368,7.4439397,-6.556923000000001
2017-08-07,40,2,2.0,4.476693,7.757285,-6.561184000000001
2017-07-31,42,16,8.0,21.012505,21.83339,-6.567080000000004
2017-08-14,38,26,10.0,5.9510846,5.2939262,-6.571584000000001
2017-08-01,28,14,3.0,3.8093567,0.0,-6.571929900000001
2017-07-19,42,19,13.0,14.242829,14.748365,-6.571967999999991
2017-07-24,39,19,5.0,6.667656,7.9826474,-6.574957000000001
2017-07-31,29,0,6.0,8.916284,10.013575,-6.583746000000001
2017-08-14,14,27,3.0,4.805435,7.0008507,-6.586247099999999
2017-07-21,48,26,7.0,14.641026,15.582281,-6.588784999999994
2017-08-11,17,0,8.0,8.168369,7.007906,-6.589799999999997
2017-07-26,12,6,3.0,6.7260804,8.922686,-6.589816800000005
2017-07-19,48,27,22.0,16.61084,16.31129,-6.590100000000007
2017-08-14,23,2,1.0,5.674256,12.264996,-6.59074
2017-07-31,27,31,4.0,2.462053,0.8141419,-6.5916444
2017-07-23,2,13,88.0,94.14152,94.21643,-6.592080000000237
2017-07-23,47,31,5.0,8.056221,9.375158,-6.594684999999998
2017-07-28,24,14,2.0,1.3442664,5.9532423,-6.595017400000001
2017-08-08,44,26,32.0,33.17079,30.623009,-6.598432000000116
2017-08-04,15,15,17.0,8.7533245,8.364985,-6.601771499999984
2017-08-03,29,2,4.0,1.6516149,0.0,-6.606459600000001
2017-07-21,13,15,7.0,7.4492054,8.3938875,-6.6127746999999975
2017-08-15,11,32,3.0,7.635522,9.840208,-6.614058000000002
2017-08-02,20,19,3.0,3.795216,0.0,-6.614352
2017-07-26,20,0,8.0,4.1453066,3.3179994,-6.618457599999999
2017-07-27,26,6,10.0,4.686723,4.0248404,-6.618825999999991
2017-08-06,54,23,1.0,0.0,8.635471,-6.635471000000001
2017-07-24,40,26,2.0,2.5272067,5.8456473,-6.636881200000001
2017-07-27,26,20,8.0,5.2256684,4.395843,-6.638603199999999
2017-07-26,40,0,3.0,4.068972,6.2839293,-6.644871899999999
2017-08-10,33,27,3.0,2.8636484,5.3517046,-6.646058999999999
2017-08-11,29,2,4.0,6.1561117,7.8188944,-6.651130799999997
2017-08-06,41,21,10.0,8.627069,12.038413,-6.654820000000008
2017-08-10,36,27,3.0,2.53667,5.682667,-6.658011000000001
2017-08-11,18,19,5.0,6.6579347,7.990111,-6.660881499999997
2017-07-31,10,22,3.0,14.965399,17.1865,-6.663302999999999
2017-08-05,40,2,7.0,4.8304744,3.87857,-6.663330800000001
2017-08-08,36,21,5.0,1.5843134,0.25139567,-6.664588649999999
2017-07-20,53,0,3.0,7.106788,9.328948,-6.666480000000002
2017-08-15,53,0,9.0,6.8791447,6.13819,-6.668592300000004
2017-08-11,34,27,3.0,5.2795258,7.5038295,-6.6729111
2017-07-20,50,19,4.0,14.869454,16.538208,-6.6750160000000065
2017-08-15,15,6,2.0,8.709512,12.048302,-6.677579999999999
2017-07-26,13,21,3.0,2.9917653,5.2372713,-6.687109799999999
2017-07-31,8,27,28.0,16.57684,16.337593,-6.698916000000054
2017-07-19,44,26,32.0,32.814953,30.975662,-6.70031999999992
2017-08-05,32,0,3.0,2.2359004,0.0,-6.707701199999999
2017-07-24,32,22,3.0,18.20025,20.437994,-6.713231999999991
2017-07-22,40,16,30.0,31.657036,28.118973,-6.719729999999942
2017-07-21,15,0,5.0,3.7109833,2.3664482,-6.722675500000001
2017-07-25,40,26,2.0,2.4339035,5.7989874,-6.730167799999999
2017-07-22,5,14,4.0,1.6830195,0.0,-6.732078
2017-08-11,37,26,9.0,11.960335,12.708742,-6.735663000000002
2017-08-14,38,32,17.454,13.229043,12.843048,-6.737156730000024
2017-07-23,34,27,12.0,5.4882884,4.9266977,-6.739088399999986
2017-08-03,34,29,17.0,26.29671,26.693407,-6.7438490000000115
2017-08-14,51,23,14.0,12.788061,15.693797,-6.746012000000011
2017-07-23,54,2,3.0,1.3543768,6.8996897,-6.7621994999999995
2017-07-21,53,26,6.0,5.304639,7.824077,-6.772295999999999
2017-07-25,19,15,11.0,10.628436,10.012693,-6.773173000000002
2017-07-28,10,19,5.0,2.8856053,1.5303959,-6.776046999999997
2017-07-23,44,14,2.0,7.308487,10.697307,-6.77764
2017-07-27,44,20,22.0,23.091965,20.599785,-6.7815000000000225
2017-08-08,46,21,3.0,3.739182,0.0,-6.7824539999999995
2017-08-12,2,19,30.0,25.105825,24.879692,-6.7839900000000455
2017-07-24,45,21,4.0,2.7572486,1.0599766,-6.789088000000001
2017-08-04,53,27,6.0,7.2153234,3.6530225,-6.789924600000001
2017-08-03,13,16,5.0,10.3523245,11.710801,-6.792382500000002
2017-08-02,15,21,3.0,3.735673,0.0,-6.792981000000001
2017-07-23,29,21,3.0,10.613747,12.879794,-6.798141000000001
2017-07-30,53,2,4.0,6.3004537,0.0,-6.798185199999999
2017-08-13,30,11,25.0,56.23034,56.50232,-6.79950000000008
2017-07-23,14,23,4.0,1.7002383,0.0,-6.8009532
2017-07-19,21,27,5.0,3.4359756,2.0757496,-6.80113
2017-07-31,4,21,5.0,1.3961685,0.034900505,-6.806339975
2017-08-14,52,20,43.0,43.203163,43.36171,-6.817520999999942
2017-08-02,51,23,7.0,7.831471,5.1944118,-6.818820400000003
2017-08-07,48,32,13.126,18.26816,18.788633,-6.831728597999984
2017-08-02,14,27,3.0,2.27851,0.0,-6.835529999999999
2017-07-26,51,14,1.0,0.8015585,8.035355,-6.836913499999999
2017-08-02,42,0,3.0,2.279707,0.0,-6.8391210000000004
2017-08-14,20,26,4.0,3.4925776,1.7826387,-6.839755600000002
2017-08-09,3,31,3.0,2.2810535,0.0,-6.8431605
2017-08-11,1,2,1.0,8.739004,15.582763,-6.843759
2017-08-10,13,6,4.0,2.9924164,6.7191,-6.846065600000001
2017-07-29,16,21,3.0,3.716855,0.0,-6.849435000000001
2017-07-28,26,26,4.0,2.2676506,7.4471045,-6.8590204
2017-07-25,10,22,10.0,12.1344,12.820715,-6.8631500000000045
2017-08-05,31,26,8.0,2.822126,1.9633666,-6.870075199999995
2017-08-09,40,6,28.0,4.131688,3.886167,-6.874588000000017
2017-07-24,35,16,4.0,6.5759716,8.295766,-6.879177600000002
2017-08-07,8,6,14.0,15.737352,11.771268,-6.879320000000018
2017-07-21,7,14,3.0,5.5402627,7.834773,-6.883530899999999
2017-07-23,28,23,1.0,1.1315094,8.015601,-6.8840916
2017-07-25,30,32,4.0,6.067983,7.7902904,-6.8892296
2017-08-03,37,0,3.0,3.7026904,0.0,-6.8919288000000005
2017-07-24,40,6,9.0,13.671049,14.436932,-6.892947000000007
2017-08-05,31,0,12.0,9.410329,8.835838,-6.893892000000001
2017-07-20,34,21,3.0,2.6087108,5.6893997,-6.894331500000001
2017-07-23,3,1,3.0,1.2803922,7.018079,-6.895413600000001
2017-07-20,47,21,4.0,3.1036894,1.379544,-6.896581599999999
2017-07-20,7,27,9.0,7.4913497,11.276762,-6.913005299999995
2017-07-19,34,6,15.0,6.4206266,5.958887,-6.926094000000006
2017-08-15,33,23,2.0,1.5287521,5.935636,-6.9287762
2017-08-01,36,21,3.0,3.6899145,0.0,-6.9302565000000005
2017-07-25,5,0,7.0,3.558172,2.5681317,-6.9302820999999994
2017-08-04,40,23,4.0,1.7327658,0.0,-6.9310632000000005
2017-08-09,50,0,8.0,13.920111,14.786812,-6.933607999999992
2017-07-25,32,13,5.0,4.153285,7.23472,-6.940025000000002
2017-07-27,17,6,4.0,3.0427618,1.3068451,-6.943666799999999
2017-07-29,36,27,5.0,2.553382,1.1636035,-6.9488924999999995
2017-08-01,43,2,3.0,4.7279334,7.0445023,-6.949706699999999
2017-07-22,53,23,3.0,2.3173363,0.0,-6.9520089
2017-07-19,41,0,10.0,4.523375,3.828025,-6.953499999999998
2017-07-19,10,19,3.0,2.3197997,0.0,-6.9593991
2017-07-25,15,15,22.0,13.212221,12.895824,-6.960734000000002
2017-08-09,4,27,10.0,6.0752354,5.3788805,-6.963549
2017-07-20,35,13,2.0,4.503227,7.9850526,-6.963651200000001
2017-08-06,54,14,1.0,0.0,8.963823,-6.963823
2017-08-09,4,2,6.0,11.008718,12.169456,-6.964428000000002
2017-07-28,24,2,3.0,2.810253,5.5114136,-6.964999799999999
2017-07-20,28,21,6.0,6.359833,7.5209355,-6.966615000000001
2017-07-25,51,16,38.0,28.746923,28.563562,-6.967717999999934
2017-07-28,14,32,3.0,3.3550591,0.3223285,-6.9678372
2017-08-15,50,19,2.0,5.7385063,9.223751,-6.9704894
2017-07-29,26,0,6.0,7.164593,3.673656,-6.970506
2017-08-12,31,19,1.0,0.5619474,8.411634,-6.9735814
2017-08-02,38,26,7.0,8.629095,4.3745203,-6.974692900000001
2017-07-19,27,31,4.0,1.7438669,0.0,-6.9754676
2017-07-27,10,16,7.0,3.981074,2.984366,-6.976956000000005
2017-08-15,27,19,7.0,7.277882,8.274957,-6.979525000000004
2017-08-11,16,0,4.0,4.116753,2.1380055,-6.9809660000000004
2017-07-20,12,23,3.0,1.7677436,6.561261,-6.9870138
2017-08-09,33,13,3.0,2.9234252,0.5942802,-6.987435
2017-07-26,37,0,2.0,3.3424232,6.8401337,-6.995421
2017-08-03,20,15,18.0,19.48207,16.129105,-6.998850000000012
2017-07-26,31,22,5.0,12.11921,13.519002,-6.998959999999997
2017-07-20,2,21,3.0,5.350056,7.683464,-7.000223999999998
2017-08-14,4,2,2.0,7.684074,11.1854925,-7.002837000000001
2017-07-27,4,20,19.0,17.081173,16.712574,-7.003380999999997
2017-08-03,17,2,4.0,1.7510508,0.0,-7.004203199999999
2017-07-20,20,20,4.0,6.9670696,8.718318,-7.004993599999999
2017-08-15,15,32,4.0,5.673922,7.425989,-7.008268000000001
2017-08-07,40,6,4.0,3.7507162,6.0018415,-7.0102308
2017-07-22,52,26,18.0,17.772755,17.38275,-7.020089999999975
2017-08-13,11,20,3.0,2.342067,0.0,-7.026201
2017-08-13,43,15,12.0,19.404041,19.989906,-7.030380000000022
2017-08-03,40,0,3.0,3.6548429,0.0,-7.035471300000001
2017-07-25,25,27,2.0,5.7881393,9.306925,-7.037571399999999
2017-07-23,20,21,7.0,6.1605153,8.844994,-7.0385651
2017-07-22,10,2,3.0,2.3475192,0.0,-7.042557599999999
2017-08-15,9,26,6.0,4.8047113,3.6299372,-7.048644600000001
2017-08-15,24,13,32.0,37.9987,38.21903,-7.050559999999905
2017-08-15,52,19,7.0,7.3740506,8.381557,-7.052544800000003
2017-07-19,1,21,3.0,7.790403,10.141845,-7.054326
2017-08-15,13,0,4.0,4.6946063,6.4585657,-7.0558376
2017-07-20,13,2,3.0,2.4273136,5.925017,-7.056991800000002
2017-08-07,36,0,5.0,3.54358,2.1321545,-7.0571275
2017-08-09,16,13,4.0,4.393426,1.8414636,-7.060441600000001
2017-08-08,24,23,7.0,12.339487,13.348698,-7.064477000000004
2017-08-15,26,16,6.0,6.1212015,7.2986665,-7.064790000000004
2017-07-20,53,32,4.0,4.403912,6.170561,-7.0665960000000005
2017-08-15,28,26,3.0,4.7479596,7.1055236,-7.072692
2017-07-24,50,16,29.0,29.969822,30.213718,-7.072983999999984
2017-07-19,19,19,4.0,3.8833463,2.114735,-7.0744451999999995
2017-07-31,1,6,3.0,14.50845,16.866661,-7.074632999999999
2017-07-22,19,2,3.0,3.0735378,0.56673574,-7.079179380000001
2017-07-22,40,14,3.0,3.639832,0.0,-7.0805039999999995
2017-07-24,51,0,3.0,5.581005,7.941516,-7.081532999999999
2017-08-14,39,2,6.0,5.925389,7.256084,-7.088838000000003
2017-07-23,5,0,7.0,8.610655,9.624213,-7.094906
2017-07-24,36,20,8.0,17.611097,18.498596,-7.099991999999986
2017-08-08,39,20,18.0,19.539938,16.065472,-7.102620000000016
2017-07-20,1,2,2.0,3.241372,6.7939243,-7.105104599999999
2017-07-21,41,16,24.0,23.652771,24.643354,-7.106999999999999
2017-07-29,15,32,9.0,6.093397,5.3034897,-7.109165700000002
2017-08-04,11,20,5.0,3.2450562,1.8232113,-7.1092245
2017-08-04,19,14,5.0,1.4229261,0.0,-7.114630499999997
2017-07-21,17,32,17.0,13.208641,12.790032,-7.116353000000004
2017-07-20,46,23,9.0,8.03858,7.2477784,-7.1172144
2017-07-30,27,21,11.0,11.73941,9.61354,-7.117550000000001
2017-08-15,10,2,4.0,7.0737233,8.8553505,-7.1265088
2017-07-29,18,6,5.0,13.364879,14.791712,-7.134165000000003
2017-07-20,19,21,3.0,4.505648,6.88427,-7.135865999999999
2017-08-06,8,0,8.0,7.25277,9.639879,-7.141192000000004
2017-08-12,19,0,5.0,7.4194613,8.848144,-7.143413499999996
2017-08-14,15,19,3.0,6.29545,8.677765,-7.146945000000002
2017-08-15,10,16,12.0,7.447542,6.851902,-7.147680000000001
2017-07-31,1,27,7.0,7.2213755,5.7575173,-7.147750400000002
2017-08-14,34,2,2.0,1.9940194,5.58103,-7.1500988
2017-07-21,26,27,2.0,0.85898656,6.718251,-7.154475120000001
2017-08-06,13,21,6.0,3.9768198,2.782735,-7.1645088
2017-08-15,11,6,8.0,13.787685,14.683669,-7.167872000000003
2017-07-30,14,2,3.0,2.3896732,0.0,-7.1690195999999995
2017-07-20,36,26,2.0,2.6760545,6.2640486,-7.1759882
2017-08-06,26,9,154.839,130.81938,130.77303,-7.1767876499984595
2017-07-28,15,2,6.0,3.5658593,2.3693798,-7.1788770000000035
2017-07-21,52,14,3.0,4.1204104,6.518356,-7.193836799999999
2017-08-12,29,26,5.0,5.3493147,6.788581,-7.1963315
2017-07-20,35,16,2.0,6.718757,10.317145,-7.196776
2017-07-19,48,23,8.0,4.05385,3.1535525,-7.202379999999998
2017-07-19,26,6,9.0,6.7383876,5.937435,-7.208573400000002
2017-08-12,35,15,8.0,9.071823,9.974415,-7.220736000000002
2017-07-28,52,14,6.0,4.9702077,8.233281,-7.2209321999999965
2017-08-10,9,6,16.0,12.820045,12.368218,-7.229231999999996
2017-08-13,31,6,6.0,8.875055,10.08008,-7.230150000000005
2017-08-07,14,13,4.0,3.6976259,6.1114254,-7.236205199999999
2017-08-08,32,6,6.0,2.3964143,1.1901678,-7.237479
2017-08-15,13,27,5.0,5.6063757,7.055282,-7.2445315
2017-08-03,8,0,3.0,3.583696,0.0,-7.248911999999999
2017-07-20,39,21,4.0,8.544748,10.357842,-7.252375999999998
2017-08-07,28,28,187.047,198.8987,198.9375,-7.2574236000014025
2017-07-25,11,21,8.0,8.344553,9.252138,-7.260680000000008
2017-07-26,54,0,4.0,3.8608775,5.9544163,-7.2611752
2017-08-14,10,15,11.0,11.013162,10.326636,-7.2622219999999995
2017-08-08,43,2,4.0,1.8158687,0.0,-7.263474800000001
2017-08-06,4,14,2.0,5.639972,9.277534,-7.275123999999998
2017-08-04,50,2,9.0,16.36224,17.171011,-7.278938999999994
2017-08-14,24,2,7.0,7.401458,8.441728,-7.281889999999997
2017-07-30,54,6,8.0,6.9484234,6.0381217,-7.282413600000005
2017-07-21,51,2,4.0,3.8756227,5.945323,-7.283782800000001
2017-07-31,19,0,16.0,6.9790506,6.523714,-7.285385600000012
2017-07-22,34,32,7.0,9.494604,3.4643292,-7.287467599999999
2017-08-01,20,13,13.0,19.880844,5.5584726,-7.2888842000000125
2017-07-23,50,31,4.0,1.8260561,0.0,-7.304224399999999
2017-07-24,34,26,3.0,3.2500925,5.684958,-7.3045965
2017-07-20,29,21,5.0,6.3656135,7.827921,-7.311537499999998
2017-08-01,4,0,4.0,6.171957,0.0,-7.312172
2017-07-24,10,16,9.0,6.2239747,5.4113207,-7.313886000000004
2017-08-04,30,32,6.0,1.2191728,0.0,-7.3150368000000014
2017-07-20,40,26,2.0,3.1081848,6.766298,-7.3162264
2017-07-26,12,19,4.0,5.1893187,7.019119,-7.319201199999998
2017-08-12,28,26,3.0,6.704571,9.145206,-7.321904999999999
2017-08-09,28,32,3.0,3.5583007,0.0,-7.325097899999999
2017-08-07,42,2,8.0,8.245908,9.161638,-7.3258399999999995
2017-08-15,29,0,5.0,5.8087835,7.2740936,-7.326550500000001
2017-07-20,23,19,11.0,8.8405,13.825746,-7.328706000000011
2017-07-28,10,27,4.0,4.1749744,1.9926547,-7.3294836
2017-07-26,47,6,11.0,19.919222,20.586142,-7.33611999999998
2017-07-28,25,31,2.0,0.28619057,7.385158,-7.342697139999999
2017-08-06,34,0,8.0,2.2602067,1.3411452,-7.352491999999998
2017-08-15,21,20,3.0,6.2599363,8.714065,-7.362386100000002
2017-08-07,20,6,6.0,6.1592093,4.6132708,-7.365119400000005
2017-08-01,21,2,4.0,5.779379,7.621725,-7.369384
2017-08-15,40,14,2.0,2.9033055,6.5880675,-7.369524
2017-08-02,31,2,3.0,3.5423045,0.0,-7.373086499999999
2017-08-15,25,26,3.0,5.5544257,8.013679,-7.377759899999998
2017-08-11,21,20,6.0,2.0496163,0.8188806,-7.384414199999998
2017-08-15,31,32,3.0,5.335508,7.798028,-7.3875600000000015
2017-08-10,36,16,3.0,8.069781,10.535099,-7.395953999999998
2017-07-31,44,14,7.0,6.061268,5.0036244,-7.403505200000003
2017-07-26,34,16,19.0,30.060318,30.450256,-7.408822000000015
2017-08-15,12,6,10.0,15.474569,16.215511,-7.409419999999983
2017-08-15,13,6,3.0,7.3069344,9.777804,-7.4126087999999974
2017-08-09,44,14,8.0,2.746587,1.8180199,-7.428536800000003
2017-07-27,26,29,5.0,15.531209,17.0172,-7.4299549999999925
2017-07-30,46,14,4.0,5.3377604,0.8036966,-7.434172000000002
2017-08-06,36,15,24.0,20.007298,19.697525,-7.4345519999999965
2017-08-15,10,13,5.0,4.6771154,3.1899998,-7.435578000000001
2017-08-05,20,20,5.0,6.741587,8.229197,-7.438049999999997
2017-08-13,32,22,42.0,48.798088,35.024796,-7.43887199999989
2017-07-22,38,13,32.0,32.04807,32.280575,-7.440159999999878
2017-07-20,54,11,20.0,30.459667,30.832115,-7.448960000000056
2017-08-15,32,13,2.0,1.945066,5.7809424,-7.452016799999999
2017-08-06,16,0,3.0,6.369439,8.854231,-7.454376000000003
2017-07-29,6,14,3.0,2.4897735,0.0,-7.4693205
2017-07-31,39,26,5.0,6.761127,8.255325,-7.470989999999995
2017-07-30,11,23,3.0,3.5094712,0.0,-7.4715864
2017-07-23,1,13,8.0,16.71161,17.645647,-7.472296
2017-07-20,28,2,4.0,5.687076,7.558063,-7.483947999999998
2017-08-05,42,6,13.0,10.90433,10.328629,-7.484113000000008
2017-07-24,43,16,16.0,14.349635,13.881683,-7.4872319999999775
2017-07-22,4,11,139.155,126.525475,126.47165,-7.490017875000376
2017-07-30,16,2,5.0,1.4987023,0.0,-7.493511499999997
2017-08-07,11,2,4.0,6.5238633,8.399273,-7.501638800000002
2017-07-26,8,0,5.0,5.3489184,6.85081,-7.509458000000001
2017-07-26,44,14,3.0,5.027748,7.5324206,-7.5140178
2017-08-05,21,21,11.0,12.399579,13.083051,-7.518192000000003
2017-07-28,25,32,11.0,7.443636,15.239928,-7.519204000000009
2017-08-11,46,14,4.0,1.8798738,0.0,-7.5194952
2017-07-25,50,23,6.0,5.5992646,7.6541195,-7.520304599999999
2017-08-14,45,0,15.0,14.904984,15.596617,-7.524015000000013
2017-08-09,46,21,3.0,2.5080988,0.0,-7.5242964
2017-07-24,48,20,7.0,6.6111846,8.464097,-7.526971200000002
2017-07-19,19,6,9.0,4.6626697,3.8262548,-7.5277341000000035
2017-07-25,25,6,3.0,4.631865,7.1419826,-7.5303528
2017-07-29,21,20,5.0,4.6365204,3.1302395,-7.531404500000001
2017-08-10,36,0,3.0,4.2868323,6.7973576,-7.531575899999998
2017-07-20,4,19,15.0,14.599856,14.097707,-7.532235000000016
2017-07-22,34,23,4.0,4.7305546,1.3857554,-7.534760000000002
2017-08-09,54,0,6.0,3.372871,2.1167743,-7.5365801999999995
2017-08-12,2,21,6.0,6.6955743,7.954365,-7.552744200000003
2017-08-13,52,2,12.0,14.247934,14.8780575,-7.561481999999998
2017-08-09,39,26,7.0,4.6685305,3.5880702,-7.563222100000001
2017-07-27,39,16,10.0,14.114532,14.87117,-7.566379999999988
2017-08-14,27,23,10.0,4.113543,3.3562276,-7.573154000000002
2017-08-09,24,15,21.0,18.234364,17.873646,-7.575077999999962
2017-07-31,21,16,24.0,39.882248,40.197952,-7.57689600000009
2017-07-20,41,0,5.0,6.3973866,7.913804,-7.582086999999999
2017-08-09,44,0,14.0,13.268166,12.725096,-7.602980000000002
2017-08-06,17,23,2.0,1.4089645,6.3937125,-7.605354
2017-08-09,23,27,6.0,4.489232,3.2216637,-7.605409800000002
2017-07-26,3,14,3.0,2.7727208,5.762928,-7.6069464
2017-07-24,39,0,6.0,7.4169025,8.685255,-7.610114999999999
2017-07-28,1,0,7.0,6.7739873,5.6863847,-7.613218200000002
2017-07-21,43,15,8.0,14.687788,15.639838,-7.616399999999999
2017-07-28,1,23,7.0,7.6318617,8.720405,-7.619803099999997
2017-07-26,4,2,2.0,2.3733346,6.1845384,-7.6224076
2017-07-19,27,14,4.0,3.0980475,1.1906577,-7.629559199999999
2017-08-06,45,21,3.0,7.222361,9.766308,-7.631840999999998
2017-07-27,17,0,6.0,4.3128047,3.0405035,-7.6338072000000015
2017-07-20,18,23,2.0,1.9494848,5.867975,-7.634919600000001
2017-08-15,23,21,4.0,5.15679,7.0676956,-7.643622400000002
2017-08-15,30,0,4.0,3.8092527,6.102153,-7.645622800000002
2017-07-24,49,20,17.0,21.60006,22.04985,-7.646429999999995
2017-07-31,50,23,6.0,6.705984,7.9808836,-7.649397600000002
2017-07-28,43,23,10.0,3.9722698,3.2072814,-7.649884
2017-07-20,19,0,4.0,4.6820226,6.5945764,-7.650215200000002
2017-08-15,12,2,2.0,5.929355,9.754767,-7.650823999999998
2017-07-26,19,29,21.0,21.86511,22.229486,-7.651896000000001
2017-07-26,25,0,2.0,2.7781115,6.6054597,-7.6546964
2017-08-02,23,21,3.0,3.4480395,0.0,-7.6558815
2017-08-07,13,0,4.0,4.3705425,6.2849593,-7.657667199999999
2017-08-02,3,14,3.0,2.5531895,0.0,-7.659568499999999
2017-08-14,12,2,2.0,6.032417,9.862279,-7.659723999999999
2017-07-19,2,2,2.0,7.2254963,11.058785,-7.666577400000001
2017-08-13,19,32,4.0,4.868381,1.2142583,-7.669442799999999
2017-07-20,10,15,5.0,6.431808,7.96714,-7.676659999999998
2017-07-26,22,10,37.0,43.868595,44.076183,-7.680756000000059
2017-07-31,4,13,17.0,28.989029,29.441092,-7.68507100000005
2017-07-19,39,15,10.0,15.873921,16.6449,-7.709790000000005
2017-07-20,43,23,2.0,3.695652,7.555923,-7.720542
2017-08-13,31,26,5.0,4.9916706,6.552871,-7.722707999999998
2017-07-27,19,0,8.0,4.3505383,3.3850088,-7.724236000000005
2017-08-04,14,6,6.0,9.212787,1.4995829,-7.725780599999997
2017-08-04,40,2,3.0,3.4239204,0.0,-7.7282388
2017-07-26,25,25,57.0,94.69692,94.832504,-7.728287999999793
2017-08-09,21,6,4.0,3.7499287,1.8157759,-7.736611199999999
2017-08-14,35,0,3.0,2.9844654,5.5982003,-7.747997100000001
2017-08-04,23,0,3.0,2.582783,0.0,-7.748349
2017-08-09,2,11,99.0,105.05517,105.133446,-7.749324000000229
2017-07-31,2,27,6.0,7.283603,3.423534,-7.757177999999998
2017-07-22,19,23,6.0,3.2047105,1.9118319,-7.757271599999996
2017-08-09,28,31,4.0,1.9403639,0.0,-7.7614556
2017-07-21,27,2,2.0,5.7474957,9.6310835,-7.767175600000002
2017-07-29,7,14,3.0,2.5894835,0.0,-7.7684505
2017-08-09,27,26,7.0,5.598644,4.488049,-7.774165
2017-08-06,19,19,5.0,16.831905,18.388168,-7.7813150000000135
2017-07-22,23,20,3.0,2.8276877,0.23389786,-7.781369519999998
2017-07-31,6,27,7.0,13.781405,14.893065,-7.781620000000004
2017-07-26,13,6,4.0,4.061262,6.008027,-7.78706
2017-08-01,15,6,3.0,2.5957482,0.0,-7.7872446
2017-07-21,33,2,3.0,2.5963566,0.0,-7.7890698
2017-07-31,11,2,4.0,4.145341,6.092668,-7.789307999999998
2017-07-19,7,27,9.0,7.4936104,11.37257,-7.795623599999994
2017-07-25,39,23,2.0,3.4995267,7.397606,-7.796158599999999
2017-08-02,36,20,28.0,19.436354,19.157795,-7.799652000000037
2017-08-09,34,0,3.0,2.6001933,0.0,-7.8005799
2017-07-25,7,2,5.0,3.2066736,8.354175,-7.804242999999996
2017-07-21,1,20,29.0,23.597414,23.328287,-7.80468300000004
2017-07-29,7,13,37.0,41.01902,32.769882,-7.810625999999985
2017-07-25,53,0,5.0,6.713328,8.276107,-7.813894999999999
2017-08-15,50,20,5.0,6.831086,8.394627,-7.817705
2017-07-31,40,0,3.0,5.1902933,7.7969127,-7.819858199999999
2017-08-06,52,14,6.0,2.7579074,1.4532859,-7.8277290000000015
2017-08-07,20,27,4.0,3.95167,1.9933481,-7.8332876
2017-07-29,3,14,4.0,3.574036,1.6156908,-7.833380799999999
2017-08-10,37,0,3.0,2.550086,6.0625873,-7.838019899999997
2017-08-03,16,21,5.0,1.5679505,0.0,-7.839752500000003
2017-08-03,6,16,35.0,53.501305,53.725388,-7.842904999999973
2017-07-20,23,25,137.0,135.8676,135.81027,-7.854210000001018
2017-08-10,49,21,11.0,7.390865,6.6765137,-7.857864299999996
2017-08-09,14,15,9.0,6.4010797,5.527743,-7.860030300000002
