date,store_nbr,family,sales,prediction_nb11,weighted_abs_error_nb11
2017-08-06,6,32,50.847,56.493275,287.0961449249998
2017-08-09,10,22,21.0,7.3327146,287.0129934
2017-08-08,52,27,26.0,14.961975,286.98865
2017-08-05,27,6,30.0,20.437593,286.87221
2017-08-05,18,15,36.0,43.968124,286.8524640000001
2017-08-14,52,13,29.0,38.88556,286.68123999999995
2017-08-03,24,13,41.0,34.01144,286.53096
2017-08-12,45,2,13.0,35.037876,286.49238799999995
2017-08-08,29,13,23.0,10.555705,286.218785
2017-07-30,4,19,20.0,34.30958,286.19159999999994
2017-07-23,5,29,64.636,60.20888,286.15132831999966
2017-08-14,20,22,20.0,34.299248,285.98496
2017-08-13,40,15,16.0,33.870422,285.92675199999996
2017-08-02,11,21,21.0,7.386736,285.87854400000003
2017-07-27,4,29,30.480999,39.859077,285.85318613992195
2017-08-04,29,16,24.0,12.08985,285.8436
2017-07-21,44,27,30.0,39.52634,285.7901999999999
2017-07-25,15,28,96.508995,99.46932,285.6979906233747
2017-07-27,22,10,19.0,34.019127,285.3634129999999
2017-07-30,48,2,39.0,31.683432,285.346152
2017-07-23,22,15,31.0,21.80012,285.19628
2017-08-08,48,0,17.0,0.22440255,285.18515665
2017-07-31,39,16,28.0,17.826174,284.867128
2017-07-19,1,20,17.0,33.750668,284.761356
2017-08-15,11,11,65.0,69.37741,284.53164999999984
2017-08-01,35,29,21.0,34.548435,284.51713499999994
2017-07-22,9,6,31.0,21.824203,284.449707
2017-08-01,53,20,17.0,0.27951533,284.24823939000004
2017-07-29,11,31,10.0,38.419163,284.19163
2017-07-26,4,11,80.593,84.118546,284.1343287779993
2017-07-25,53,25,179.0,177.41304,284.0658400000009
2017-08-06,35,11,33.0,41.60636,284.00988000000007
2017-08-15,42,18,165.0,166.72101,283.9666500000011
2017-08-03,21,0,18.0,2.2246537,283.9562334
2017-08-07,13,11,22.0,34.90285,283.8627
2017-07-30,38,27,21.0,7.483908,283.837932
2017-08-12,53,29,80.798,84.30975,283.74237649999935
2017-08-04,4,11,98.0,95.10471,283.73842000000025
2017-07-31,20,10,190.0,188.50769,283.53890000000064
2017-08-05,28,16,36.0,28.124151,283.53056399999997
2017-07-31,40,11,89.0,85.81478,283.4845800000001
2017-07-24,47,6,27.0,16.503351,283.40952300000004
2017-08-14,46,13,35.0,43.096073,283.3625549999999
2017-07-22,32,11,37.0,29.342545,283.325835
2017-08-13,1,29,20.346,34.270966,283.317358236
2017-08-14,53,15,21.0,34.489967,283.289307
2017-07-31,34,22,29.0,38.76823,283.2786700000001
2017-08-05,53,15,25.0,36.326218,283.1554499999999
2017-08-06,30,15,27.0,16.523779,282.857967
2017-07-26,18,19,21.0,7.532164,282.82455600000003
2017-07-22,20,29,83.432,80.044846,282.5970325279996
2017-07-27,39,29,48.502,54.328247,282.5846319939998
2017-08-01,40,21,18.0,2.3072107,282.4702074
2017-08-09,46,13,19.0,33.86358,282.40801999999996
2017-08-03,3,16,50.0,55.64739,282.3695000000001
2017-08-06,49,19,18.0,33.684563,282.32213399999995
2017-07-23,33,22,15.0,33.811893,282.17839499999997
2017-07-25,49,21,22.0,9.175121,282.147338
2017-07-30,32,11,29.0,19.274637,282.03552700000006
2017-08-06,29,28,278.41,277.39752,281.8845568000109
2017-08-08,42,20,33.0,24.460106,281.816502
2017-08-13,54,24,67.435,63.257683,281.6973718950002
2017-08-14,29,9,261.478,260.40097,281.61965034000946
2017-07-23,32,5,158.0,159.78108,281.41064000000046
2017-07-31,25,29,20.165,34.11992,281.4009618
2017-07-21,13,13,22.0,9.220624,281.14627199999995
2017-07-20,33,22,9.0,40.23761,281.13849
2017-07-23,42,16,29.0,19.30936,281.02855999999997
2017-07-28,42,29,56.447,61.424427,280.9608218689999
2017-07-31,5,15,19.0,33.78538,280.92222000000004
2017-08-10,35,11,38.0,30.609993,280.820266
2017-08-09,47,27,32.0,23.230305,280.63023999999996
2017-08-01,21,16,31.0,21.952969,280.457961
2017-08-01,31,21,17.0,0.50376546,280.43598718
2017-07-19,8,19,38.0,30.62254,280.34348
2017-08-07,6,29,70.747,74.709366,280.3255074020002
2017-07-23,40,24,139.467,141.47662,280.2756725399978
2017-07-23,45,6,18.0,33.56989,280.25802
2017-08-13,30,25,91.0,87.92121,280.1698899999998
2017-07-23,13,15,25.0,13.793594,280.16015
2017-07-31,17,16,35.0,26.995817,280.146405
2017-07-29,10,25,196.0,194.57101,280.0820399999998
2017-08-01,27,6,19.0,4.2593427,280.07248869999995
2017-08-12,42,13,21.0,34.334656,280.0277760000001
2017-07-22,34,18,245.0,246.14258,279.9321000000023
2017-07-27,11,27,23.0,10.848516,279.484132
2017-08-03,46,10,116.0,118.40862,279.3999199999999
2017-08-06,9,15,60.0,55.345776,279.25343999999996
2017-08-13,49,27,32.0,40.724575,279.18640000000005
2017-08-08,49,23,27.0,16.661106,279.15013799999997
2017-07-23,32,22,38.0,45.34386,279.06667999999996
2017-08-10,36,29,32.858,41.348446,278.9790746680002
2017-07-26,25,29,25.039,36.17981,278.9547415900001
2017-08-02,52,16,39.0,31.8499,278.85389999999995
2017-08-02,28,11,61.0,65.568474,278.67691399999967
2017-07-22,42,21,19.0,4.333372,278.665932
2017-08-05,2,16,13.0,34.429367,278.581771
2017-08-03,30,29,28.0,18.056635,278.41422
2017-08-04,16,11,33.0,24.564579,278.36889300000007
2017-08-06,34,29,11.0,36.30521,278.35731000000004
2017-07-31,44,27,29.0,38.593704,278.21741600000007
2017-08-15,48,13,23.0,35.091473,278.103879
2017-08-01,49,32,81.519,84.92852,277.94066088000005
2017-08-11,5,16,29.0,19.42295,277.73445
2017-08-12,17,15,36.0,28.286427,277.688628
2017-08-07,31,20,17.0,0.6665054,277.6694082
2017-08-10,48,27,25.0,13.89401,277.64975
2017-07-26,51,13,59.0,54.296005,277.53570499999995
2017-08-13,27,13,37.0,44.50089,277.53292999999996
2017-07-29,48,0,28.0,18.092003,277.4239160000001
2017-07-23,28,16,27.0,37.27325,277.37774999999993
2017-07-26,20,11,62.0,57.526245,277.37280999999984
2017-08-14,3,19,45.0,38.83629,277.3669500000001
2017-08-13,53,23,17.0,0.68676883,277.32492989
2017-07-26,6,13,23.0,35.055702,277.2811459999999
2017-07-29,31,16,29.0,19.441843,277.18655300000006
2017-07-31,8,13,47.0,41.102806,277.16811799999994
2017-07-30,44,6,17.0,33.2967,277.0439
2017-08-08,5,25,236.0,234.82634,276.9837600000029
2017-07-20,22,25,128.0,125.83615,276.97279999999955
2017-08-09,41,13,34.0,25.856277,276.88658200000003
2017-08-09,46,27,40.0,33.0788,276.84799999999996
2017-07-23,17,16,36.0,28.315731,276.633684
2017-07-23,53,15,27.0,37.23955,276.46785000000006
2017-07-24,47,13,51.0,56.41532,276.1813200000001
2017-07-22,49,20,37.0,44.46291,276.12767
2017-07-21,15,22,36.0,28.330933,276.08641199999994
2017-08-15,33,29,43.0,36.579643,276.0753510000001
2017-08-13,9,15,58.0,53.24015,276.0713
2017-08-13,2,13,41.0,34.273575,275.78342499999997
2017-08-13,5,23,20.0,6.213333,275.73334
2017-07-20,38,9,126.334,128.51637,275.70753157999894
2017-07-21,4,32,40.015,33.125027,275.7022695949999
2017-08-05,40,6,18.0,2.683981,275.68834200000003
2017-08-08,37,13,34.0,42.105118,275.5740119999999
2017-08-12,13,15,27.0,16.798166,275.44951800000007
2017-08-05,46,21,17.0,33.195396,275.32173200000005
2017-07-31,46,26,20.0,33.76009,275.20179999999993
2017-08-03,3,26,24.0,12.547612,274.857312
2017-07-23,39,15,40.0,33.130047,274.7981200000001
2017-07-21,3,23,41.0,34.300148,274.693932
2017-08-03,5,22,62.0,57.570065,274.65597
2017-08-14,17,15,33.0,24.677881,274.629927
2017-07-29,53,13,29.0,19.530613,274.61222300000003
2017-08-15,46,0,19.0,4.55781,274.40161
2017-07-19,3,32,69.871,65.94427,274.3645518299994
2017-08-04,35,15,17.0,0.8614571,274.3552293
2017-07-23,26,29,19.0,33.43626,274.28893999999997
2017-07-19,50,16,33.0,41.304794,274.05820200000005
2017-08-07,42,11,110.534,113.012886,274.00118512399877
2017-08-12,38,11,125.0,127.19197,273.9962499999997
2017-07-21,26,20,23.0,11.087967,273.97675899999996
2017-08-01,28,22,23.0,34.906418,273.847614
2017-07-22,30,29,27.0,16.86088,273.75623999999993
2017-07-24,16,29,30.0,39.124702,273.74105999999995
2017-08-10,27,15,25.0,14.052384,273.6904
2017-08-03,4,19,24.0,12.599909,273.60218399999997
2017-08-10,7,16,28.0,18.228827,273.592844
2017-07-22,46,32,63.857,59.572777,273.5776281109998
2017-08-04,54,11,35.0,27.183613,273.57354499999997
2017-08-15,36,20,22.0,34.43084,273.4784800000001
2017-08-13,8,13,53.0,47.84021,273.46887000000004
2017-08-01,46,21,9.0,39.380814,273.427326
2017-07-20,49,20,32.0,23.458378,273.331904
2017-08-10,25,20,31.0,22.186897,273.20619300000004
2017-07-21,3,19,47.0,41.19048,273.04743999999994
2017-08-01,42,10,141.0,139.06418,272.950620000001
2017-08-07,50,23,19.0,4.635135,272.932435
2017-08-02,12,16,22.0,9.594254,272.926412
2017-07-22,1,29,72.369,76.140114,272.9117490659998
2017-07-28,47,13,64.0,68.26245,272.7968000000001
2017-07-21,16,28,66.578,70.6735,272.6701990000001
2017-07-22,24,6,24.0,12.640516,272.627616
2017-07-20,10,10,17.0,33.02583,272.43910999999997
2017-08-01,31,15,33.0,41.252693,272.33886900000005
2017-07-24,38,11,101.278,98.59201,272.0316952200004
2017-07-22,41,23,22.0,9.637465,271.97577
2017-07-20,54,10,55.0,50.055683,271.9374349999999
2017-08-06,39,16,31.0,22.230299,271.86073100000004
2017-07-26,32,30,177.483,175.95233,271.66790361000267
2017-07-30,48,29,155.597,157.3425,271.59456349999886
2017-07-24,37,20,29.0,19.643026,271.35224600000004
2017-07-19,41,9,216.20801,217.46286,271.308621348501
2017-08-05,50,16,29.0,38.351772,271.2013879999999
2017-07-26,49,20,32.0,40.474483,271.183456
2017-07-24,9,16,42.0,35.544586,271.1273879999999
2017-07-27,22,25,127.0,124.86668,270.9316399999997
2017-07-24,42,19,28.0,18.325878,270.87541600000003
2017-07-24,34,22,16.0,32.928726,270.85961599999996
2017-07-23,20,13,19.0,33.253975,270.82552499999997
2017-08-02,32,5,110.0,112.46161,270.7770999999992
2017-08-15,32,28,54.942,50.01371,270.77010917999985
2017-08-08,46,10,124.0,121.81676,270.72175999999973
2017-08-11,48,26,25.0,14.173545,270.66137499999996
2017-08-03,5,9,205.446,206.76294,270.56005523999755
2017-08-07,23,11,57.0,52.25424,270.50831999999986
2017-08-02,33,29,33.0,24.805744,270.410448
2017-08-13,29,13,27.0,37.013916,270.375732
2017-07-19,38,29,61.301003,65.71155,270.3709548786411
2017-07-22,44,19,40.0,33.241463,270.3414799999999
2017-08-12,41,15,25.0,35.805614,270.14034999999996
2017-08-13,46,23,20.0,6.494737,270.10526
2017-07-25,1,13,35.0,27.283731,270.069415
2017-08-03,9,0,21.0,8.146199,269.929821
2017-07-29,47,26,35.0,27.291742,269.78903
2017-08-04,50,0,20.0,6.512002,269.75996000000004
2017-08-14,30,18,116.0,118.32357,269.5341200000004
2017-08-13,7,10,229.0,230.17638,269.3910199999988
2017-08-13,49,32,78.171,74.72638,269.26939002000006
2017-07-22,53,27,18.0,3.0431592,269.2231344
2017-07-24,44,31,18.0,3.047985,269.13626999999997
2017-07-22,4,29,51.082,56.35051,269.12602781999993
2017-08-06,26,13,11.0,35.46323,269.09553000000005
2017-08-12,54,22,38.0,45.076157,268.8939660000001
2017-08-06,20,13,13.0,33.67824,268.81712000000005
2017-07-27,2,15,20.0,6.5595813,268.808374
2017-07-27,53,10,58.0,62.63031,268.5579800000001
2017-08-02,23,19,18.0,3.0841708,268.4849256
2017-07-28,30,24,60.406998,64.85052,268.4198245669561
2017-08-09,35,11,39.0,32.125084,268.121724
2017-08-08,54,11,28.0,18.4244,268.1168
2017-08-15,53,9,186.868,185.43329,268.1013882799991
2017-08-04,30,5,142.0,143.88753,268.02925999999974
2017-07-26,37,20,37.0,44.235977,267.73114899999996
2017-07-20,35,9,83.0,79.775406,267.64130199999965
2017-08-15,14,11,34.0,41.87017,267.58578000000006
2017-07-21,6,15,34.0,26.131731,267.52114600000004
2017-08-06,12,11,39.0,45.8579,267.45810000000006
2017-07-24,38,22,59.0,54.46695,267.4499500000002
2017-07-31,44,19,20.0,33.36506,267.3012
2017-07-30,49,26,32.0,23.657972,266.94489599999997
2017-08-08,23,29,37.075,29.875011,266.9395921750001
2017-08-15,1,27,21.0,8.292016,266.867664
2017-07-31,50,6,20.0,33.33411,266.6822000000001
2017-08-14,6,16,29.0,38.19578,266.67762
2017-07-28,44,26,44.0,37.942226,266.5420560000001
2017-07-28,46,6,26.0,15.751756,266.454344
2017-08-09,52,21,19.0,4.976513,266.446253
2017-07-28,2,16,21.0,33.67488,266.17248000000006
2017-08-07,18,24,96.594,99.34813,266.0324332200003
2017-08-14,23,10,36.0,43.389324,266.0156640000001
2017-08-09,42,22,49.0,54.427986,265.97131399999984
2017-07-27,1,13,30.0,21.14478,265.65659999999997
2017-07-19,2,6,24.0,12.934741,265.566216
2017-07-24,16,22,12.0,34.12806,265.53671999999995
2017-08-12,47,20,36.0,43.374603,265.48570800000005
2017-08-06,33,22,22.0,34.065796,265.44751199999996
2017-07-30,16,24,62.681,66.9146,265.3662815999997
2017-08-08,27,21,17.0,1.3969522,265.2518126
2017-07-26,10,28,133.302,135.29103,265.1416770600018
2017-08-09,29,24,109.348,106.92482,264.96988664000025
2017-08-08,15,16,24.0,12.968828,264.748128
2017-07-21,35,22,20.0,33.230545,264.6109
2017-08-13,17,10,226.0,224.8292,264.6008000000032
2017-08-12,20,32,14.323999,32.79226,264.539352095739
2017-07-27,47,15,56.0,51.27688,264.4947200000001
2017-07-26,47,27,16.0,32.529045,264.46472000000006
2017-08-14,15,6,20.0,6.7814693,264.370614
2017-08-04,50,16,32.0,40.26018,264.32575999999995
2017-07-29,16,11,58.0,53.44286,264.31411999999983
2017-08-14,18,15,29.0,19.889603,264.201513
2017-07-27,35,11,34.0,41.766945,264.07613
2017-07-30,49,21,19.0,5.106299,263.980319
2017-08-01,43,15,23.0,11.523235,263.965595
2017-08-05,52,16,39.0,45.766262,263.8842179999999
2017-08-15,18,24,84.173004,87.30749,263.83910261594366
2017-08-08,18,16,22.0,10.015564,263.657592
2017-07-28,7,16,17.0,32.505608,263.59533600000003
2017-08-02,51,10,390.0,390.67587,263.5892999999902
2017-07-26,37,15,32.0,40.236404,263.564928
2017-07-26,39,16,25.0,14.464029,263.399275
2017-07-31,3,19,41.0,47.421894,263.2976540000001
2017-07-23,46,26,41.0,34.5817,263.1503000000001
2017-07-30,11,15,39.0,32.257195,262.9693949999999
2017-08-06,30,11,49.0,54.363964,262.83423600000015
2017-07-26,14,22,36.0,28.699741,262.809324
2017-07-30,44,23,24.0,34.94773,262.74552
2017-07-25,52,25,245.0,243.92758,262.7428999999985
2017-07-21,8,19,21.0,33.50672,262.64112
2017-08-01,22,9,182.0,180.55704,262.6187199999999
2017-08-03,37,10,121.0,118.829895,262.58270500000083
2017-07-24,40,22,14.0,32.750786,262.51100399999996
2017-07-29,53,0,20.0,6.878727,262.42546
2017-08-03,8,19,32.0,23.799402,262.419136
2017-08-12,15,22,39.0,45.725426,262.291614
2017-08-11,39,22,75.0,71.50368,262.2239999999998
2017-07-19,4,20,16.0,32.387794,262.204704
2017-08-06,50,16,37.0,44.08308,262.0739600000001
2017-07-19,50,15,24.0,34.919086,262.058064
2017-07-30,14,28,71.628,67.96961,262.04315891999977
2017-08-07,36,29,31.906,40.11374,261.87615244
2017-07-29,45,26,37.0,29.92297,261.85011000000003
2017-07-26,22,10,37.0,44.076183,261.818771
2017-08-14,29,29,56.499,61.132904,261.8109420960001
2017-07-29,6,20,25.0,14.537155,261.571125
2017-08-13,48,20,23.0,11.628462,261.545374
2017-08-02,17,29,42.0,48.223362,261.3812040000001
2017-07-23,27,13,43.0,49.077778,261.3444540000001
2017-07-28,3,19,39.0,45.701096,261.342744
2017-07-21,20,11,60.571,64.87809,260.88474839000014
2017-08-04,36,15,21.0,8.595628,260.491812
2017-08-14,5,16,28.0,18.697567,260.468124
2017-08-09,27,32,19.904,6.823686,260.350569856
2017-07-23,48,13,72.0,68.384285,260.3314799999996
2017-07-27,30,11,46.0,40.340622,260.33138799999983
2017-07-26,9,16,34.0,26.343933,260.306278
2017-08-10,30,22,36.0,28.773283,260.16181200000005
2017-07-23,50,16,34.0,41.65001,260.1003400000001
2017-08-07,21,15,23.0,34.301094,259.925162
2017-08-04,50,6,33.0,25.12512,259.87104000000005
2017-08-04,30,22,29.0,37.96056,259.85624
2017-07-24,50,19,32.0,23.881443,259.793824
2017-07-29,52,19,21.0,8.640232,259.555128
2017-07-23,37,15,17.0,32.263954,259.487218
2017-07-22,41,16,38.0,31.172995,259.42619
2017-07-20,27,20,16.0,32.212177,259.39483199999995
2017-07-29,44,2,35.0,27.593014,259.24451
2017-08-04,53,16,28.0,18.744038,259.166936
2017-08-09,47,26,26.0,16.0329,259.14459999999997
2017-08-10,37,13,48.0,42.60195,259.1063999999999
2017-08-07,5,9,218.783,217.599,259.03907199999946
2017-07-19,47,22,133.0,134.94751,259.0188299999992
2017-07-22,1,13,12.0,33.584896,259.018752
2017-08-02,4,19,24.0,13.208296,259.000896
2017-08-13,53,19,19.0,5.368556,258.997436
2017-08-01,1,13,25.0,14.641536,258.9616
2017-08-05,40,28,214.369,215.57648,258.8462801200008
2017-08-07,37,29,60.063,55.755127,258.74377599900004
2017-08-11,54,24,50.756,45.66069,258.6175543599999
2017-07-22,39,13,33.0,40.833347,258.5004510000001
2017-07-29,51,6,19.0,5.4095693,258.21818329999996
2017-07-27,10,11,27.0,17.437443,258.18903900000004
2017-07-20,22,24,137.75099,135.87672,258.1825480272994
2017-07-27,17,22,16.0,32.13144,258.10303999999996
2017-08-10,54,24,52.716,57.610588,258.02310100799997
2017-07-23,50,27,41.0,34.708675,257.94432500000005
2017-07-28,18,11,53.0,48.13705,257.7363499999999
2017-08-08,10,31,4.0,68.433266,257.733064
2017-08-11,35,5,107.0,109.40868,257.7287600000004
2017-08-15,27,20,27.0,36.54493,257.71311000000003
2017-08-10,46,13,31.0,22.687408,257.69035199999996
2017-08-14,50,31,316.0,316.8153,257.63479999999345
2017-08-15,12,22,22.0,33.706024,257.53252799999996
2017-07-25,44,19,26.0,16.09644,257.49255999999997
2017-07-22,5,10,84.0,80.93486,257.47175999999996
2017-07-27,28,13,19.0,5.448895,257.470995
2017-07-31,47,27,30.0,38.57939,257.3816999999999
2017-07-28,1,20,32.0,23.957432,257.362176
2017-08-15,34,22,13.0,32.796413,257.35336900000004
2017-07-26,29,29,61.531,57.349583,257.28676942699974
2017-07-29,26,29,29.0,20.129261,257.251431
2017-07-27,1,20,26.0,16.110373,257.13030200000003
2017-07-25,40,15,43.0,37.023525,256.988425
2017-07-25,27,20,15.0,32.12921,256.93815
2017-07-30,31,13,22.0,33.678085,256.91787000000005
2017-07-25,23,22,35.0,42.339977,256.8991949999999
2017-07-20,13,29,32.0,23.973873,256.83606399999996
2017-08-03,48,29,82.28,85.399445,256.6679345999999
2017-07-27,16,24,52.282,47.373165,256.6437114699998
2017-08-15,46,20,25.0,14.735532,256.61170000000004
2017-08-07,34,15,17.0,32.091908,256.56243599999993
2017-08-02,48,32,27.075,17.60017,256.53102225000004
2017-07-27,47,0,21.0,8.794394,256.317726
2017-08-12,2,10,179.0,180.43188,256.3065200000012
2017-07-30,6,32,47.982998,42.64336,256.21183947472406
2017-07-22,10,5,94.0,96.725174,256.1663559999996
2017-08-05,44,20,48.0,42.663597,256.14734399999986
2017-08-07,50,16,22.0,33.637913,256.03408599999995
2017-07-29,2,2,16.0,0.0,256.0
2017-08-02,54,13,16.0,0.0,256.0
2017-07-23,25,21,16.0,0.0,256.0
2017-08-03,53,6,16.0,0.0,256.0
2017-08-10,46,19,16.0,0.0,256.0
2017-08-05,26,0,16.0,0.0,256.0
2017-08-13,53,0,20.0,7.2028484,255.943032
2017-07-21,44,26,28.0,37.140526,255.93472800000004
2017-08-14,50,16,38.0,31.265162,255.923844
2017-08-10,49,29,168.075,169.59726,255.85384950000284
2017-07-26,48,15,23.0,34.123905,255.849815
2017-07-28,2,27,19.0,5.5357413,255.8209153
2017-07-19,1,29,68.336,72.07745,255.6757272
2017-08-03,15,29,55.0,50.352528,255.61096000000003
2017-08-12,24,16,16.0,31.964771,255.43633599999998
2017-07-27,29,16,23.0,11.894905,255.41718500000002
2017-08-09,32,28,46.765,41.30441,255.36449135000015
2017-08-14,49,16,54.0,49.27371,255.21965999999992
2017-08-15,43,29,128.714,130.69566,255.06738524000065
2017-08-02,20,29,59.7,55.428154,255.02920620000023
2017-08-12,49,6,21.0,33.142532,254.99317200000007
2017-07-22,6,0,17.0,2.008577,254.85419100000001
2017-08-10,47,13,44.0,38.207905,254.85218000000015
2017-08-08,39,15,25.0,14.807958,254.80105000000003
2017-08-02,44,6,20.0,32.739483,254.78966
2017-07-27,28,15,30.0,21.50917,254.72489999999996
2017-07-22,2,13,93.0,90.26182,254.65073999999998
2017-07-25,5,22,33.0,40.71631,254.63823
2017-07-24,6,32,39.637,33.215034,254.54746634199992
2017-07-21,47,32,91.831,94.602844,254.54120636400015
2017-07-21,44,21,22.0,10.43168,254.50304
2017-08-15,50,13,68.0,64.257545,254.48694000000046
2017-08-14,1,21,21.0,8.88174,254.48345999999998
2017-08-02,17,32,16.0,0.10437685,254.3299704
2017-08-08,4,20,21.0,8.889524,254.319996
2017-07-28,18,6,20.0,7.284122,254.31756000000001
2017-08-08,22,16,23.0,11.942968,254.311736
2017-08-09,12,29,32.0,24.054108,254.26854400000002
2017-08-04,31,0,16.0,0.11403048,254.17551232
2017-07-24,20,20,18.0,3.888551,254.006082
2017-08-02,8,20,44.0,49.771378,253.94063199999994
2017-08-13,8,32,35.258,28.057463,253.87653354600016
2017-08-14,30,24,45.968,51.48887,253.7833521599998
2017-08-08,35,11,33.0,25.310833,253.74251100000004
2017-07-31,38,13,13.0,32.509743,253.62665900000002
2017-08-06,2,20,31.0,22.823727,253.46446299999994
2017-07-28,37,20,35.0,27.761444,253.34945999999997
2017-07-20,23,10,39.0,45.49524,253.3143600000001
2017-08-15,54,29,94.0,91.30735,253.10910000000004
2017-08-03,34,22,36.0,43.03042,253.09511999999998
2017-07-25,36,15,32.0,24.097393,252.883424
2017-07-20,52,28,411.077,411.69196,252.79591191999853
2017-08-03,34,28,141.156,139.36526,252.77369543999995
2017-07-27,30,22,44.0,38.25632,252.7219199999999
2017-08-11,40,15,33.0,25.34222,252.70673999999997
2017-07-27,6,6,19.0,5.7102027,252.5061487
2017-07-31,36,29,50.019,55.06717,252.50441522999995
2017-08-14,17,22,7.0,43.05776,252.40432
2017-08-09,49,6,15.0,31.810099,252.151485
2017-08-02,40,16,28.0,18.998993,252.02819600000004
2017-08-05,20,31,12.0,32.99853,251.98236000000003
2017-07-25,22,22,49.0,43.859497,251.88464700000011
2017-08-12,12,29,17.0,31.815994,251.871898
2017-08-13,33,15,34.0,41.405987,251.80355800000012
2017-07-20,41,16,19.0,32.250664,251.762616
2017-08-09,7,23,23.0,12.054112,251.755424
2017-08-14,35,22,9.0,36.960777,251.646993
2017-08-02,21,13,22.0,10.56638,251.53964
2017-08-05,17,29,79.0,75.8163,251.51230000000015
2017-08-12,50,2,15.0,31.766706,251.50059
2017-08-14,21,28,147.382,149.08838,251.4896971599994
2017-08-14,42,20,33.0,25.379969,251.46102300000004
2017-08-01,49,26,15.0,31.760292,251.40438
2017-07-24,28,15,39.0,32.555435,251.33803499999988
2017-07-19,26,11,20.0,32.5603,251.20599999999996
2017-07-27,44,0,20.0,7.4403887,251.192226
2017-07-21,49,16,39.0,45.44082,251.1919800000001
2017-08-03,7,13,31.0,39.09699,251.00668999999994
2017-08-03,33,15,27.0,17.705069,250.96313699999996
2017-08-08,50,15,46.0,40.544388,250.9581520000001
2017-08-04,29,6,17.0,2.2418456,250.8886248
2017-07-25,46,32,22.597,33.699158,250.87546432599993
2017-07-29,6,32,30.571,38.77489,250.80112118999995
2017-08-05,51,26,15.0,31.717411,250.76116499999998
2017-07-29,28,16,32.0,24.164068,250.749824
2017-07-23,25,15,24.0,13.555172,250.67587199999997
2017-07-23,14,22,22.0,10.608862,250.60503599999998
2017-08-11,48,13,56.0,51.52539,250.5781599999999
2017-07-28,4,20,31.0,22.926235,250.28671500000004
2017-07-21,49,23,30.0,21.657942,250.26174000000003
2017-08-01,7,15,13.0,32.247585,250.21860500000003
2017-08-13,7,13,33.0,25.417955,250.20748500000002
2017-07-25,25,15,25.0,14.996863,250.078425
2017-08-05,49,19,21.0,32.905502,250.01554199999998
2017-08-05,24,15,25.0,15.001849,249.953775
2017-07-31,2,0,16.0,0.3808599,249.9062416
2017-08-01,26,15,17.0,2.3043675,249.8257525
2017-08-12,46,16,25.0,34.99215,249.80375000000006
2017-08-04,19,11,37.0,30.248781,249.79510299999995
2017-08-04,44,23,28.0,19.079025,249.78729999999996
2017-07-27,52,27,32.0,24.19548,249.74464
2017-08-04,36,13,17.0,2.3111763,249.7100029
2017-08-06,10,5,150.0,148.33699,249.4515000000021
2017-07-30,53,15,35.0,42.1224,249.28399999999996
2017-07-25,36,20,18.0,31.845549,249.21988199999998
2017-08-02,15,16,24.0,13.616632,249.20083200000002
2017-07-31,41,16,25.0,34.966103,249.15257499999993
2017-07-29,39,0,20.0,7.5429916,249.140168
2017-08-09,18,25,129.0,130.93112,249.11447999999908
2017-08-10,17,13,23.0,12.171003,249.06693099999998
2017-08-04,39,32,20.0,7.554576,248.90848
2017-07-27,44,27,25.0,34.95201,248.80025000000003
2017-07-28,3,23,27.0,36.212856,248.74711200000007
2017-08-06,44,2,28.0,36.881527,248.68275599999996
2017-08-05,35,18,110.0,112.26029,248.63189999999975
2017-07-25,14,28,74.775,78.09924,248.5700459999992
2017-07-23,17,15,33.0,25.468983,248.52356099999994
2017-07-22,20,32,28.332,19.563335,248.43381678000006
2017-08-01,52,20,26.0,35.55507,248.43182000000002
2017-08-04,5,20,18.0,4.1989107,248.41960740000002
2017-07-29,16,6,17.0,2.3898067,248.3732861
2017-07-21,27,29,59.357,63.540955,248.34701693499986
2017-08-15,39,13,36.0,29.1058,248.19120000000004
2017-08-04,48,2,18.0,31.78746,248.17427999999998
2017-08-02,48,2,24.0,34.33976,248.15423999999996
2017-07-26,2,15,22.0,10.720772,248.143016
2017-07-29,9,6,32.0,24.245941,248.12988800000005
2017-08-03,43,20,17.0,2.406746,248.085318
2017-07-23,30,11,56.922,52.56772,247.85432615999974
2017-08-06,7,32,28.842,37.43039,247.7063443800001
2017-08-02,36,20,28.0,19.157795,247.58174
2017-07-23,15,25,164.0,165.50906,247.48584000000085
2017-07-27,48,28,559.7,559.2579,247.44337000005368
2017-07-22,36,6,20.0,7.6356974,247.286052
2017-08-13,21,16,45.0,39.50718,247.17690000000007
2017-08-03,44,21,26.0,16.495531,247.116194
2017-08-05,19,13,3.0,85.35266,247.05798
2017-08-13,44,27,41.0,47.024094,246.9878539999999
2017-07-21,23,6,14.0,31.640799,246.97118600000002
2017-08-12,1,29,48.058,53.195576,246.90162740800014
2017-08-14,8,15,21.0,32.751537,246.78227699999997
2017-07-24,45,22,162.0,163.52269,246.67578000000185
2017-07-20,39,9,201.758,202.98029,246.60678581999736
2017-08-12,28,16,12.0,32.54778,246.57336000000004
2017-07-27,42,13,19.0,31.97398,246.50562000000002
2017-08-08,9,16,26.0,35.48067,246.4974200000001
2017-08-08,5,13,32.0,39.702873,246.4919359999999
