date,store_nbr,family,sales,prediction_nb9,prediction_nb11,weighted_abs_error_nb9,weighted_abs_error_nb11
2017-08-14,7,25,268.0,271.6197,292.1888,970.0796000000062,6482.598400000004
2017-08-14,38,18,289.0,274.4564,266.5692,4203.1004000000075,6482.501199999993
2017-07-26,26,8,206.0,237.11916,237.45525,6410.546959999999,6479.781500000001
2017-08-07,33,25,262.0,241.84314,237.27406,5281.097319999999,6478.196280000002
2017-08-15,35,7,389.0,406.53778,405.65173,6822.196419999999,6477.5229699999945
2017-07-29,22,5,148.0,176.27202,191.7443,4184.258959999999,6474.156400000002
2017-08-14,9,9,493.971,501.03598,480.86548,3489.8952355799956,6473.746819920007
2017-08-09,13,8,251.0,285.53445,276.78244,8668.146949999998,6471.392440000002
2017-07-26,23,18,159.0,118.99068,118.31704,6361.48188,6468.590639999999
2017-08-07,17,18,321.0,348.01083,341.1466,8670.476429999999,6467.058599999993
2017-08-13,50,11,119.0,178.40309,173.34242,7068.967709999999,6466.74798
2017-07-26,2,25,243.0,222.05118,216.39162,5090.563260000003,6465.836340000003
2017-07-29,18,18,202.0,226.95097,234.00375,5040.095940000003,6464.7575
2017-07-21,21,18,184.0,219.4819,219.13339,6528.669599999999,6464.543759999999
2017-08-12,29,22,198.0,200.258,230.64003,447.08400000000194,6462.725939999999
2017-07-27,3,11,278.977,293.0454,302.13864,3924.7600267999987,6461.564842280009
2017-08-08,35,10,165.0,109.94542,125.83914,9084.0057,6461.5419
2017-08-02,34,9,255.127,247.778,229.82431,1874.9283230000046,6455.399391630003
2017-08-11,30,8,212.0,194.02698,181.56796,3810.2802399999982,6451.59248
2017-07-23,8,11,214.905,183.3571,184.8896,6779.8014495,6450.459537
2017-07-25,29,18,229.0,260.9055,257.15112,7306.359500000004,6446.606479999999
2017-08-04,47,11,276.815,251.1938,253.53941,7092.332477999997,6443.032445849998
2017-08-15,10,18,193.0,152.69844,159.62857,7778.201079999999,6440.685990000001
2017-08-13,24,11,105.315,173.37112,166.39478,7167.330277799999,6432.6170307
2017-07-22,49,22,446.0,433.17374,431.57852,5720.511959999996,6431.980079999988
2017-07-21,49,22,371.0,351.09415,353.66495,7385.070349999995,6431.303550000009
2017-08-10,14,25,191.0,228.90314,224.64818,7239.499740000001,6426.802379999999
2017-08-07,27,18,240.0,273.59888,266.77664,8063.731200000002,6426.393599999997
2017-07-31,44,31,87.0,13.460061,13.163665,6397.974693,6423.761145
2017-08-03,14,25,260.0,289.51605,284.69452,7674.173000000002,6420.575200000003
2017-08-06,2,9,257.803,281.94235,282.69226,6223.1968480499945,6416.525895779994
2017-07-28,21,5,341.0,335.12085,322.18942,2004.7901499999937,6414.407780000005
2017-08-07,30,5,137.0,177.1975,183.81305,5507.057499999999,6413.387850000001
2017-07-21,52,25,298.0,331.18854,319.52042,9890.184919999996,6413.0851600000005
2017-08-05,16,25,143.0,192.04524,187.83578,7013.469320000001,6411.51654
2017-08-10,1,22,142.0,99.125496,96.85958,6088.1795680000005,6409.9396400000005
2017-07-31,20,28,361.435,333.10672,343.70343,10238.831881800003,6408.810002949992
2017-07-27,44,9,410.908,439.20407,395.3365,11627.081531559994,6398.453922000006
2017-07-27,47,22,199.0,176.86118,166.85811,4405.625180000002,6396.236109999998
2017-08-12,42,9,126.006,184.34158,176.75916,7350.633093479999,6395.202678960001
2017-07-21,41,18,244.0,215.22144,217.79462,7021.96864,6394.112719999997
2017-07-28,18,9,175.398,224.75215,211.82812,8656.619201700001,6389.770187760003
2017-08-10,6,9,203.828,247.88075,235.17236,8979.183927,6388.858210079999
2017-08-03,4,18,187.0,227.82245,221.14993,7633.7981500000005,6386.0369100000025
2017-07-30,34,25,244.0,284.19034,270.16565,9806.442959999998,6384.418600000006
2017-07-26,7,18,272.0,241.06676,248.53192,8413.841280000004,6383.317759999996
2017-07-22,40,10,147.0,194.21552,190.4204,6940.681439999999,6382.7988000000005
2017-08-03,31,10,288.0,260.57224,265.8389,7899.194879999994,6382.396799999993
2017-07-27,52,9,227.387,271.16617,255.44745,9954.814128790005,6380.581544150001
2017-08-03,29,28,201.873,181.69383,170.26883,4073.6295854099994,6380.028610409996
2017-07-31,6,11,120.0,172.23242,173.14145,6267.890399999998,6376.973999999999
2017-07-30,18,8,825.0,936.8577,817.2721,92282.60250000002,6375.517499999981
2017-08-05,16,18,157.0,201.91821,197.6003,7052.158969999998,6374.2471000000005
2017-08-13,8,18,347.0,359.26352,365.3695,4255.44144000001,6374.216500000006
2017-08-06,44,16,121.0,176.67883,173.64717,6737.138430000001,6370.307569999999
2017-07-21,37,18,267.0,240.69847,243.15439,7022.508510000003,6366.777869999998
2017-08-04,36,18,187.0,215.02664,221.03741,5240.981679999997,6364.995669999999
2017-08-15,1,25,173.0,208.41035,209.78925,6125.990549999999,6364.540250000002
2017-07-24,6,11,166.329,125.96136,128.07137,6714.309193560001,6363.353340270001
2017-08-05,26,5,252.0,292.93924,277.2502,10316.688479999995,6363.050400000002
2017-08-04,30,18,95.0,161.79214,161.97813,6345.253299999999,6362.922349999999
2017-07-24,8,25,331.0,329.01193,311.7768,658.0511699999978,6362.879200000007
2017-07-22,3,18,732.0,714.72095,723.30756,12648.264599999988,6362.866080000024
2017-07-21,27,18,190.0,208.02744,223.46088,3425.2136000000023,6357.5672
2017-07-21,51,22,211.0,177.39871,180.88196,7089.872190000001,6354.906440000002
2017-07-29,48,16,45.0,169.32936,186.19688,5594.8212,6353.8596
2017-07-26,35,18,110.0,129.89261,167.74324,2188.187099999999,6351.756399999998
2017-08-13,51,9,302.512,269.80704,281.52106,9893.642859520009,6350.011241280007
2017-07-27,28,10,220.0,201.87628,191.14438,3987.218399999998,6348.236399999997
2017-08-01,41,9,249.967,279.47382,275.36066,7375.731274939994,6347.577009219996
2017-07-31,21,25,357.0,314.38217,339.22794,15214.565310000009,6344.625420000004
2017-07-28,14,30,343.234,322.4577,324.76364,7131.132554199997,6339.6555442399895
2017-08-07,45,22,137.0,172.67957,183.26947,4888.101090000002,6338.917390000001
2017-08-01,15,28,156.968,121.28574,116.62531,5600.9729876799975,6332.511363919998
2017-08-11,27,10,256.0,216.53914,231.2707,10101.98016,6330.700799999999
2017-08-06,43,25,397.0,371.426,381.05472,10152.878000000004,6330.27616000001
2017-08-12,35,8,237.0,198.71356,210.29108,9073.88628,6330.014040000002
2017-07-23,16,3,1668.0,1603.912,1671.7928,106898.78399999994,6326.390399999905
2017-08-01,40,25,422.0,409.54184,407.01306,5257.3435200000085,6324.488680000002
2017-07-30,33,5,336.0,356.2573,317.17914,6806.4527999999955,6323.808959999994
2017-08-14,11,10,275.0,285.15506,297.99347,2792.641499999998,6323.204250000001
2017-07-28,27,24,412.663,429.3349,427.98434,6879.8762696999975,6322.550128419985
2017-07-19,5,13,118.0,61.414906,64.424515,6677.0410919999995,6321.90723
2017-08-04,31,28,141.195,183.78262,185.92485,6013.159005900002,6315.63117075
2017-07-29,7,11,335.905,322.67776,317.10596,4443.096052199998,6314.6915311999965
2017-08-10,12,9,203.0,175.21852,171.89386,5639.640439999997,6314.546420000002
2017-07-20,36,8,496.0,474.188,483.27115,10818.752000000006,6313.509600000011
2017-08-06,15,25,152.0,199.45358,193.49538,7212.944159999998,6307.297760000001
2017-08-05,7,18,199.0,267.19617,230.65578,13571.03783,6299.500219999999
2017-08-03,22,24,97.775,160.17017,162.17905,6100.687746750001,6297.105988749999
2017-08-08,18,9,138.524,194.13512,183.97906,7703.47478688,6296.616731440001
2017-08-02,25,22,200.0,166.85182,168.53452,6629.6359999999995,6293.096000000003
2017-07-21,42,28,265.058,275.48438,288.79126,2763.5954300399985,6290.690429080008
2017-07-28,12,28,152.483,193.16719,193.68439,6203.647343770001,6282.511551370001
2017-07-23,41,11,164.508,205.16615,202.69156,6688.590940199997,6281.50108848
2017-07-22,23,9,168.719,155.51369,131.48898,2227.9866978899995,6281.411744379999
2017-07-30,40,25,397.0,484.0988,412.82166,34578.22359999999,6281.199020000004
2017-08-01,9,31,203.0,188.31804,172.05968,2980.437880000001,6280.884960000003
2017-08-01,38,24,153.771,201.96126,194.61424,7410.264470460003,6280.505858040001
2017-07-21,48,22,176.0,150.79276,140.32378,4436.474240000002,6279.01472
2017-08-01,14,18,266.0,288.31192,289.60458,5934.970719999997,6278.8182799999995
2017-07-21,5,28,332.368,316.14572,313.48083,5391.766759040004,6277.49091855999
2017-07-22,18,18,234.0,209.21109,207.187,5800.604939999997,6274.2419999999975
2017-08-15,27,25,239.0,212.58421,212.77544,6313.373809999997,6267.66984
2017-08-11,26,7,287.0,319.11063,308.83395,9215.750810000005,6266.343650000004
2017-07-23,6,11,173.0,199.07797,209.22021,4511.488809999999,6266.096330000001
2017-07-22,5,9,204.103,236.8501,234.79341,6683.781351299998,6264.004752229997
2017-08-02,8,11,197.163,180.51245,165.40167,3282.872389650002,6262.1591067900035
2017-08-13,52,22,181.0,208.29591,215.59073,4940.559709999999,6260.922130000002
2017-07-20,44,18,615.0,577.93805,604.8199,22793.099250000014,6260.761500000024
2017-07-27,50,13,100.0,172.42767,162.56332,7242.767000000001,6256.332
2017-07-21,35,8,96.0,157.11464,161.14078,5867.005440000001,6253.514880000001
2017-08-07,12,9,241.0,217.03413,215.05399,5775.774669999999,6252.98841
2017-08-01,54,30,1045.444,1159.096,1051.4204,118816.80148800004,6247.991521600013
2017-08-02,25,9,178.684,157.62837,143.73859,3762.3041909200015,6244.185640440001
2017-07-30,10,8,272.0,312.3681,294.95633,10980.123200000007,6244.1217599999945
2017-07-29,10,28,106.474,157.99004,165.11429,5485.118842959999,6243.666237460001
2017-08-08,51,11,223.986,195.40562,196.11458,6401.604994679998,6242.80788012
2017-08-10,2,22,118.0,71.88097,65.107,5442.045539999999,6241.374
2017-07-24,26,9,134.841,91.27443,88.58255,5874.559865370002,6237.535656450002
2017-07-22,5,11,161.0,131.82088,122.26762,4697.838320000002,6235.913180000001
2017-08-13,25,22,208.0,213.5211,178.02177,1148.388799999998,6235.471839999999
2017-08-05,31,11,156.286,130.02885,116.4198,4103.6249449,6230.528933200001
2017-08-03,23,7,548.0,534.2073,536.63416,7558.3995999999825,6228.480320000026
2017-08-02,26,24,290.316,280.444,268.86386,2865.9995519999875,6227.899476239995
2017-08-11,1,18,74.0,155.73747,158.14136,6048.57278,6226.460639999999
2017-08-15,12,5,176.0,198.3263,211.37163,3929.4288000000006,6225.406880000002
2017-08-03,7,9,125.992,184.55432,175.39806,7378.383821439998,6224.768311519998
2017-07-22,31,25,275.0,318.206,297.63007,11881.650000000005,6223.269249999997
2017-08-07,34,5,743.0,766.58563,734.6255,17524.123090000026,6222.253500000009
2017-08-12,40,8,585.0,562.3199,595.6356,13267.858500000022,6221.825999999973
2017-08-10,26,5,131.0,182.59457,178.47287,6758.88867,6218.94597
2017-08-13,33,10,140.0,168.0171,184.40439,3922.394,6216.614600000001
2017-08-05,38,22,101.0,157.07182,162.51936,5663.25382,6213.455360000001
2017-08-07,42,8,868.0,865.0047,860.8447,2599.9204000000373,6210.800400000009
2017-07-21,1,25,121.0,169.56396,172.3155,5876.239160000001,6209.1754999999985
2017-08-13,12,8,381.0,343.03952,364.7046,14462.942880000008,6208.5473999999895
2017-08-13,37,18,136.0,196.64827,181.64325,8248.164719999999,6207.481999999999
2017-07-22,50,22,182.0,209.84369,216.10457,5067.551580000002,6207.031739999999
2017-08-05,25,11,177.0,138.40997,141.95184,6830.435310000003,6203.5243199999995
2017-07-21,54,9,238.014,238.09653,211.95145,19.643295419997937,6203.251775700004
2017-08-09,51,22,156.0,114.663734,116.24256,6448.457495999999,6202.16064
2017-07-19,36,7,671.0,642.1565,661.75806,19353.988499999967,6201.34174
2017-07-30,52,22,212.0,268.48132,241.24432,11974.039839999996,6199.795839999997
2017-08-07,10,18,163.0,204.30464,201.03096,6732.656320000001,6199.046479999999
2017-08-11,54,8,254.0,226.77632,229.61803,6914.81472,6193.020379999999
2017-07-31,22,18,210.0,175.1309,180.51561,7322.511,6191.721899999998
2017-08-14,38,9,167.557,129.10187,130.60492,6443.426217409999,6191.579668559999
2017-07-29,50,22,224.0,191.71422,196.36047,7232.014719999997,6191.254720000002
2017-07-23,47,22,242.0,242.29964,216.4199,72.51288000000261,6190.384199999997
2017-08-05,21,18,461.0,462.60733,474.42285,740.9791299999956,6187.933849999992
2017-08-02,21,9,334.523,343.2664,352.99734,2924.868398199984,6180.091639819995
2017-07-28,1,18,161.0,185.16428,199.37715,3890.4490799999985,6178.72115
2017-08-07,33,5,232.0,255.30975,258.62695,5407.862000000002,6177.452400000006
2017-07-20,34,8,537.0,589.4204,548.50195,28149.754799999984,6176.547149999981
2017-07-28,13,8,239.0,200.45499,213.15965,9212.257389999997,6175.84365
2017-08-06,47,16,98.0,163.60382,161.00803,6429.174360000001,6174.786939999999
2017-07-26,52,11,276.423,240.68849,254.09837,9877.84045773,6171.041198490004
2017-07-19,9,10,224.0,202.1593,196.47455,4892.3168,6165.700800000001
2017-08-11,53,28,276.109,226.69576,253.77954,13643.440283159991,6165.364871139995
2017-07-23,43,18,269.0,298.8571,291.89713,8031.559900000001,6159.327970000001
2017-07-25,22,8,289.0,317.34836,310.3083,8192.676040000004,6158.098699999992
2017-07-30,22,5,140.0,226.60887,183.95349,12125.2418,6153.488599999999
2017-07-30,49,22,239.0,324.18115,264.74014,20358.294850000002,6151.893459999999
2017-08-15,41,25,240.0,290.28867,265.63028,12069.280800000006,6151.267200000007
2017-07-22,20,18,364.0,393.34427,380.89825,10681.314279999999,6150.963000000007
2017-08-04,53,28,227.82199,250.58673,254.8082,5186.308368632597,6148.0520647579
2017-07-25,43,18,227.0,227.50882,199.91875,115.50213999999679,6147.443750000002
2017-07-26,32,10,192.0,157.88136,159.98254,6550.77888,6147.35232
2017-08-11,10,25,193.0,166.88191,161.16574,5040.791369999999,6144.01218
2017-07-30,16,25,228.0,223.14427,201.05327,1107.1064399999987,6143.854440000001
2017-07-24,45,11,288.0,263.49155,266.6722,7058.433599999995,6142.406400000007
2017-07-30,12,9,208.0,252.20517,237.5068,9194.675360000001,6137.4144
2017-07-31,35,8,252.0,213.13326,227.6687,9794.418479999998,6131.4875999999995
2017-08-05,27,18,228.0,249.67502,254.86772,4941.904559999997,6125.840159999998
2017-07-21,44,18,714.0,697.31995,705.4212,11909.555700000037,6125.263200000001
2017-08-01,12,18,243.0,232.05211,217.79956,2660.3372700000004,6123.706919999997
2017-07-30,31,9,333.671,362.4557,315.32104,9604.619633699995,6122.849503160003
2017-07-29,9,11,135.121,172.00151,180.41422,4983.331391709999,6120.065179619999
2017-08-13,15,9,165.0,212.06671,202.07913,7766.00715,6118.056449999999
2017-08-09,6,8,837.0,815.4515,844.3062,18036.094499999992,6115.2893999999915
2017-08-12,26,8,253.0,264.4419,277.1667,2894.800699999994,6114.175099999998
2017-08-11,18,28,163.395,198.8382,200.81392,5791.241663999999,6114.064433399998
2017-08-08,8,9,243.556,248.91994,218.4578,1306.4197706399964,6112.817199200005
2017-07-26,52,22,211.0,189.90253,182.03746,4451.566169999997,6111.095939999997
2017-08-15,9,11,133.738,79.62975,88.065315,7236.329138499999,6108.17354653
2017-08-10,23,7,479.0,477.42023,466.24954,756.7098299999982,6107.470339999988
2017-07-28,16,8,184.0,103.24985,150.81108,14858.027600000001,6106.761279999999
2017-07-27,21,10,106.0,153.86415,163.60812,5073.599899999999,6106.460720000002
2017-07-24,40,10,227.0,260.91046,253.87247,7697.67442,6100.050689999998
2017-07-21,21,28,144.009,188.14548,186.35881,6356.05034832,6098.753788290002
2017-08-10,31,25,170.0,214.92703,205.87408,7637.5951000000005,6098.593599999998
2017-07-30,14,25,173.0,235.9875,208.24591,10896.837500000001,6097.542430000001
2017-07-25,15,8,377.0,347.07397,360.8265,11282.11331000001,6097.409499999996
2017-08-05,46,11,382.377,359.46603,366.43716,8760.627975690008,6095.028199680001
2017-08-15,15,5,187.0,149.51842,154.41013,7009.055460000001,6094.305689999998
2017-08-08,32,30,339.949,358.2801,322.03918,6231.639113899998,6088.425399180009
2017-08-01,12,5,187.0,214.47165,219.5156,5137.198550000002,6080.417200000001
2017-07-30,13,30,209.892,213.83908,180.92903,828.4605153599999,6079.095699239997
2017-07-27,48,22,139.0,103.93926,95.26574,4873.442859999999,6079.062140000001
2017-08-09,27,5,520.175,515.782,531.86035,2285.128774999956,6078.426936250044
2017-08-09,2,25,220.0,248.33801,247.62556,6234.3622,6077.623200000002
2017-07-19,46,11,148.0,197.78535,189.03998,7368.2318,6073.917040000002
2017-08-14,36,9,145.344,180.85599,187.12968,5161.454674559999,6073.297873920002
2017-08-07,31,9,214.077,254.65991,242.42867,8687.867624069999,6069.440458590003
2017-08-04,5,9,246.374,221.91884,221.74011,6025.115589840001,6069.150014860002
2017-08-02,49,22,224.0,239.04805,251.07806,3370.7631999999976,6065.485439999999
2017-08-13,40,9,254.0,284.81314,277.87015,7826.537559999993,6063.018100000006
2017-08-13,9,31,200.0,159.3892,169.68564,8122.160000000003,6062.8719999999985
2017-08-04,46,22,157.0,168.27507,195.591,1770.18599,6058.787000000001
2017-07-28,45,10,395.0,408.2688,410.33505,5241.1759999999995,6057.344750000009
2017-07-29,42,11,114.321,164.2756,167.29622,5710.8598266,6056.180125620001
2017-08-08,10,18,176.0,145.59698,141.60242,5350.93152,6053.974080000001
2017-07-29,16,10,114.0,167.72289,167.08893,6124.409460000001,6052.13802
2017-08-05,21,25,427.0,410.71387,441.16852,6954.177510000006,6049.95804
2017-08-14,46,18,534.0,514.6071,522.68085,10355.80860000003,6044.426100000019
2017-08-12,46,22,225.0,241.65273,251.85233,3746.864249999998,6041.774249999999
2017-08-09,33,22,94.0,27.679558,29.75262,6234.121548,6039.25372
2017-07-21,24,11,222.082,181.5248,194.89671,9007.024090399998,6037.363573779996
2017-07-25,8,9,212.187,236.91727,240.60616,5247.441800489998,6030.176302919996
2017-07-28,44,15,101.0,153.65239,160.68158,5317.89139,6027.83958
2017-08-04,43,22,131.0,86.611496,85.00736,5814.894023999999,6025.03584
2017-07-22,2,18,347.0,365.05408,364.35825,6264.765759999999,6023.312749999999
2017-08-12,53,25,261.0,304.53464,284.07574,11362.541040000006,6022.768139999999
2017-08-06,13,9,223.0,199.68442,195.99419,5199.374340000002,6022.29563
2017-07-26,28,18,181.0,219.79076,214.26776,7021.127560000001,6021.464560000002
2017-08-07,42,18,202.0,233.8308,231.80574,6429.821600000002,6020.759479999997
2017-08-12,17,9,513.0,508.19965,524.73444,2462.57954999999,6019.767719999974
2017-08-10,13,8,218.0,204.17871,190.38686,3013.041220000001,6019.6645199999975
2017-08-15,6,8,845.0,816.1445,837.8772,24382.897500000006,6018.765999999986
2017-08-09,32,30,115.995,181.05438,167.8534,7546.562783100001,6015.315107999999
2017-07-26,34,18,120.0,169.84099,170.125,5980.9188,6015.0
2017-07-20,27,9,214.567,250.74037,242.59995,7761.611480790001,6014.94598265
2017-08-01,17,18,388.0,380.39893,372.50598,2949.215159999997,6011.679759999992
2017-08-14,33,9,133.0,179.97173,178.1883,6247.240090000001,6010.0439
2017-08-01,24,18,287.0,331.05743,307.93698,12644.482410000002,6008.913260000001
2017-08-03,51,9,193.419,227.4854,224.47433,6589.089021599998,6006.69087327
2017-07-22,39,25,340.0,327.956,322.3335,4094.959999999994,6006.609999999995
2017-08-15,46,8,1203.0,1189.141,1207.9928,16672.37699999991,6006.338399999986
2017-07-27,43,18,200.0,181.56729,169.96933,3686.541999999997,6006.133999999997
2017-08-12,33,22,113.0,54.27615,59.86739,6635.79505,6003.98493
2017-08-01,35,8,166.0,213.1372,202.15842,7824.775200000001,6002.297720000001
2017-08-08,22,8,282.0,276.66153,260.7356,1505.4485399999921,5996.560800000007
2017-08-02,44,13,152.0,112.25932,112.57273,6040.58336,5992.945039999999
2017-07-21,47,10,362.0,362.93777,378.54892,339.47274000000016,5990.709040000003
2017-08-02,7,9,216.93,192.44997,189.31856,5310.4529079,5989.749679200004
2017-08-10,1,11,167.70999,129.00284,132.01758,6491.575739428502,5985.973724175899
2017-07-26,41,22,147.0,96.94543,106.29245,7358.02179,5984.0098499999995
2017-08-04,6,25,310.0,316.67325,329.2755,2068.7074999999986,5975.405000000007
2017-08-14,49,9,385.858,400.4596,401.34143,5634.144172800007,5974.405332939999
2017-08-12,16,8,232.0,252.30157,257.72925,4709.964239999999,5969.185999999995
2017-08-09,33,28,205.608,238.75479,234.6364,6815.245198320003,5968.471267200001
2017-07-30,36,28,100.076996,176.51471,159.71408,7649.656798227145,5968.300216919663
2017-07-27,3,25,411.0,395.3384,396.48093,6436.917600000009,5967.33777
2017-07-21,46,11,184.0,223.50456,216.42293,7268.83904,5965.819120000002
2017-07-28,40,9,294.0,313.4378,314.28955,5714.713199999995,5965.1277000000055
2017-08-09,49,25,428.0,439.60226,441.9356,4965.76728,5964.4368000000095
2017-08-13,34,25,239.0,269.9591,263.9328,7399.224899999995,5958.939199999997
2017-08-04,24,9,327.365,287.18954,309.164,13152.039462899997,5958.370365000007
2017-08-07,52,18,316.0,349.7084,334.85226,10651.854399999995,5957.31416
2017-07-21,6,9,393.923,394.07785,378.81003,60.99897655000409,5953.346481310007
2017-08-04,33,8,295.0,327.97156,315.1761,9726.610200000003,5951.949500000006
2017-07-21,12,28,179.15599,212.51302,212.37148,5976.111733109702,5950.753994285098
2017-07-20,20,25,292.0,268.65442,271.63016,6816.909359999995,5947.993280000003
2017-07-26,33,25,175.0,144.01678,141.03717,5422.063499999998,5943.495249999999
2017-07-25,11,29,140.094,95.709335,97.68771,6218.02525851,5940.866791259999
2017-08-10,35,5,132.0,87.31281,87.00447,5898.7090800000005,5939.40996
2017-08-09,22,25,172.0,160.76465,137.48334,1932.4802000000018,5936.86552
2017-08-08,53,5,417.105,425.88818,431.3368,3663.508293899983,5936.1549389999855
2017-07-22,13,9,221.0,195.42705,194.14786,5651.621949999998,5934.322939999998
2017-07-23,16,10,163.0,202.2881,199.37444,6403.960299999998,5929.0337199999985
2017-08-05,14,8,493.0,480.4597,480.98395,6182.367900000001,5923.912650000004
2017-07-26,29,10,129.0,174.4716,174.87555,5865.836399999999,5917.94595
2017-08-04,45,32,145.966,96.64821,105.43034,7198.720535140001,5916.8281475600015
2017-08-03,2,5,609.0,609.37787,599.285,230.1228300000182,5916.4350000000195
2017-07-28,15,12,2582.0,2535.4763,2584.291,120124.19340000048,5915.362000000432
2017-07-31,2,18,293.0,311.0863,313.15295,5299.285899999998,5904.814349999993
2017-07-25,33,9,183.0,152.8973,150.7452,5508.7941,5902.628399999998
2017-08-02,7,22,128.0,172.41168,174.11313,5684.695039999999,5902.480640000002
2017-08-12,6,22,198.0,146.69562,168.19102,10158.267240000001,5902.178039999998
2017-07-26,44,9,485.253,504.24796,497.40854,9217.361324879996,5898.5122516200145
2017-08-08,29,28,221.36,199.90938,194.7142,4748.309243200004,5898.314288000002
2017-08-05,22,5,157.0,203.75952,194.55081,7341.244640000002,5895.477170000002
2017-08-07,52,11,254.195,254.64944,231.00314,115.51637580000134,5895.254852699997
2017-07-23,8,18,498.0,498.82504,486.1626,410.86992000000066,5895.025200000001
2017-08-08,44,18,475.0,479.45102,487.40463,2114.234500000013,5892.199249999999
2017-07-27,15,24,191.71,165.91623,161.00154,4944.923646699999,5887.118866600001
2017-08-10,34,24,206.901,232.87662,235.35315,5374.381753619999,5886.778287149998
2017-07-25,51,11,228.784,203.04752,203.06624,5888.09484032,5883.812003839999
2017-08-14,46,31,230.0,255.84477,255.57349,5944.2971000000025,5881.902699999999
2017-08-02,40,5,467.0,457.85513,454.40707,4270.654290000012,5880.898310000011
2017-08-11,17,11,119.0,70.56601,69.58399,5763.64481,5880.50519
2017-08-02,21,25,307.0,333.7835,326.15375,8222.534500000002,5880.201250000001
2017-07-26,16,5,136.0,150.39316,179.22997,1957.4697599999993,5879.275920000001
2017-08-11,5,8,489.0,506.07156,476.9894,8347.992839999988,5873.183400000005
2017-07-28,7,10,281.0,302.528,301.89474,6049.368000000006,5871.421940000004
2017-07-24,17,8,707.0,803.638,698.69556,68323.06600000002,5871.239079999999
2017-08-08,31,9,189.184,227.23647,220.2174,7198.91848448,5871.0227456
2017-08-15,46,11,217.0,186.37276,189.95161,6646.11108,5869.500630000002
2017-08-08,37,5,483.408,481.2551,495.54773,1040.7290831999944,5868.442599839994
2017-08-02,41,18,330.0,321.8897,312.21896,2676.3989999999985,5867.743200000006
2017-08-02,4,25,267.0,291.10947,288.95605,6437.228489999997,5862.2653500000015
2017-08-03,47,11,201.6,240.48555,230.66046,7839.326879999999,5858.5887360000015
2017-08-04,53,22,140.0,96.436295,98.15844,6098.9187,5857.8184
2017-08-03,25,22,195.0,170.5759,164.97336,4762.6995000000015,5855.1947999999975
2017-08-14,27,25,238.0,265.05414,262.60007,6438.885320000004,5854.816660000004
2017-08-11,32,30,194.417,164.67087,164.31358,5783.1533562099985,5852.61660614
2017-08-04,33,18,138.0,184.76459,180.388,6453.513419999999,5849.544000000001
2017-07-22,42,18,305.0,296.43338,285.8465,2612.8191,5841.817500000003
2017-07-30,19,25,211.0,258.54828,238.66632,10032.687079999996,5837.593520000003
2017-07-20,5,18,246.0,222.42508,222.29478,5799.430319999998,5831.484119999999
2017-07-22,21,18,307.0,353.22363,325.98825,14190.654410000005,5829.392749999998
2017-08-14,43,18,281.0,268.91217,260.25946,3396.680229999999,5828.091740000003
2017-07-19,54,30,555.244,541.21814,565.7352,7787.774609840045,5825.175852799965
2017-08-13,22,9,180.0,147.95157,147.64917,5768.7173999999995,5823.1494
2017-08-09,15,8,359.0,338.69272,342.7909,7290.313519999997,5819.0668999999925
2017-07-29,5,13,136.0,91.07596,93.231316,6109.669440000001,5816.541023999999
2017-08-14,10,8,253.0,271.19916,275.98724,4604.387480000001,5815.771719999996
2017-08-08,25,7,320.0,364.4059,338.16147,14209.887999999992,5811.670400000003
2017-08-14,45,22,118.0,163.17435,167.2316,5330.5733,5809.328799999998
2017-08-10,29,24,124.842,172.92679,171.37495,6003.001353180001,5809.266543900002
2017-07-19,45,15,121.0,70.08964,72.993454,6160.15356,5808.792066
2017-07-25,33,10,70.0,138.72287,152.886,4810.6009,5802.0199999999995
2017-07-25,37,11,146.284,99.4177,106.646866,6855.789829199999,5798.278510055998
2017-07-19,31,5,450.0,473.7439,462.88223,10684.755,5797.003499999997
2017-07-20,34,9,203.516,187.16406,175.03658,3327.881421039997,5796.017640720001
2017-07-22,42,22,177.0,136.47382,144.27551,7173.133860000002,5792.23473
2017-07-19,34,9,169.495,214.14264,203.66837,7567.551741799999,5792.215348150001
2017-07-23,48,16,41.0,231.34233,182.20663,7804.03553,5789.4718299999995
2017-08-03,39,9,137.917,183.81624,179.88875,6330.285483079999,5788.617844749998
2017-08-05,39,5,813.0,788.84015,820.1185,19641.958050000005,5787.340500000033
2017-07-28,2,9,264.206,271.9023,286.1106,2033.4086378000022,5787.32674759999
2017-08-08,45,16,109.0,57.232697,55.91333,5642.636027,5786.447029999999
2017-08-13,29,28,218.471,220.34842,244.94131,410.16182482000016,5782.995096009997
2017-08-14,44,15,130.0,89.97978,85.52031,5202.628599999999,5782.359700000001
2017-08-10,23,18,137.0,98.35082,94.79478,5294.9376600000005,5782.11514
2017-07-22,2,11,188.589,156.81758,157.94128,5991.7403263800015,5779.822867079998
2017-08-11,18,9,166.224,208.47653,200.96004,7023.384546720001,5773.96351296
2017-07-20,38,16,106.0,48.09867,51.547577,6137.54098,5771.956838
2017-07-19,36,9,145.841,204.77162,185.40523,8594.500551420002,5770.086867429997
2017-08-11,50,11,146.25,183.80508,185.69362,5492.430450000001,5768.629425000001
2017-07-26,34,25,190.0,227.15352,220.34755,7059.168799999998,5766.0345000000025
2017-07-21,42,9,195.354,213.17531,224.86537,3481.464193739997,5765.16417498
